id,id_out,year,count
HAR,OLY,1876,2
SBS,BLC,1876,2
SBS,BRA,1876,5
SBS,CNA,1876,1
SBS,CFC,1876,1
SBS,HNA,1876,1
SBS,MAN,1876,1
SBS,NNA,1876,2
SBS,PNA,1876,11
SBS,PWS,1876,4
SBS,ROK,1876,2
SBS,SLR,1876,4
SBS,SNA,1876,10
SBS,TRO,1876,2
NYU,BLC,1876,9
NYU,ECK,1876,1
NYU,BRA,1876,8
NYU,CNA,1876,1
NYU,CNA,1876,3
NYU,CFC,1876,1
NYU,RES,1876,2
NYU,KEK,1876,6
NYU,WES,1876,1
NYU,LGR,1876,1
NYU,MAN,1876,2
NYU,NNA,1876,35
NYU,PNA,1876,8
NYU,PWS,1876,9
NYU,CEN,1876,4
NYU,ATH,1876,2
NYU,SNA,1876,1
NYU,TRO,1876,2
NYU,OLY,1876,2
ATH,BLC,1876,5
ATH,ECK,1876,4
ATH,BRA,1876,1
ATH,BNA,1876,1
ATH,CNA,1876,4
ATH,CNA,1876,13
ATH,CFC,1876,2
ATH,KEK,1876,1
ATH,NNA,1876,6
ATH,NYU,1876,2
ATH,PNA,1876,26
ATH,PWS,1876,15
ATH,CEN,1876,1
ATH,TRO,1876,5
ATH,OLY,1876,2
CNR,BLC,1876,7
CNR,BRA,1876,8
CNR,BNA,1876,5
CNR,CNA,1876,1
CNR,CFC,1876,1
CNR,HNA,1876,5
CNR,WES,1876,1
CNR,NHV,1876,2
CNR,PNA,1876,4
CNR,PWS,1876,4
CNR,CEN,1876,1
CNR,ROK,1876,4
CNR,SLR,1876,1
CNR,OLY,1876,1
CNR,WNT,1876,1
ATL,BLC,1876,4
ATL,BNA,1876,39
ATL,HNA,1876,2
ATL,MAN,1876,2
ATL,NHV,1876,6
ATL,PNA,1876,22
ATL,PWS,1876,7
ATL,CEN,1876,1
ATL,OLY,1876,1
ATL,WNT,1876,2
CNR,BLC,1877,19
CNR,BRA,1877,3
CNR,BNA,1877,9
CNR,ATL,1877,4
CNR,CNA,1877,4
CNR,CHC,1877,5
CNR,CFC,1877,1
CNR,KEK,1877,5
CNR,HAR,1877,4
CNR,HNA,1877,11
CNR,WES,1877,3
CNR,LGR,1877,3
CNR,NHV,1877,3
CNR,NNA,1877,20
CNR,NYU,1877,6
CNR,PNA,1877,5
CNR,PWS,1877,11
CNR,ATH,1877,2
CNR,ROK,1877,2
CNR,SLR,1877,1
CNR,SNA,1877,2
CNR,SBS,1877,2
CNR,TRO,1877,1
HAR,BLC,1877,4
HAR,ECK,1877,2
HAR,BRA,1877,17
HAR,CFC,1877,2
HAR,RES,1877,1
HAR,KEK,1877,1
HAR,HNA,1877,9
HAR,NHV,1877,2
HAR,NNA,1877,15
HAR,NYU,1877,7
HAR,PWS,1877,2
HAR,TRO,1877,2
HAR,OLY,1877,1
CHC,BLC,1877,4
CHC,BNA,1877,35
CHC,CNA,1877,7
CHC,CNR,1877,7
CHC,KEK,1877,2
CHC,HNA,1877,4
CHC,WES,1877,3
CHC,NNA,1877,4
CHC,NYU,1877,1
CHC,PNA,1877,7
CHC,PWS,1877,3
CHC,ATH,1877,1
CHC,ROK,1877,3
CHC,SNA,1877,5
CHC,SBS,1877,4
CHC,OLY,1877,2
CHC,NAT,1877,2
CHC,WBL,1877,2
SBS,BLC,1877,3
SBS,BRA,1877,7
SBS,ATL,1877,4
SBS,CNA,1877,2
SBS,CFC,1877,2
SBS,HAR,1877,1
SBS,HNA,1877,1
SBS,LGR,1877,1
SBS,MAN,1877,1
SBS,NHV,1877,4
SBS,NNA,1877,3
SBS,NYU,1877,1
SBS,PNA,1877,11
SBS,PWS,1877,1
SBS,ATH,1877,1
SBS,SLR,1877,5
SBS,SNA,1877,5
SBS,TRO,1877,2
SBS,OLY,1877,1
ATL,BRA,1877,4
ATL,BNA,1877,30
ATL,CHC,1877,2
ATL,CFC,1877,4
ATL,HAR,1877,4
ATL,HNA,1877,4
ATL,MAN,1877,2
ATL,PNA,1877,6
ATL,PWS,1877,1
ATL,ATH,1877,1
ATL,OLY,1877,1
LGR,BLC,1877,6
LGR,BRA,1877,1
LGR,BNA,1877,2
LGR,CNA,1877,6
LGR,HNA,1877,1
LGR,NHV,1877,1
LGR,NNA,1877,2
LGR,NYU,1877,2
LGR,PNA,1877,2
LGR,PWS,1877,6
LGR,CEN,1877,1
LGR,ATH,1877,3
LGR,SNA,1877,1
LGR,SBS,1877,1
LGR,TRO,1877,1
LGR,OLY,1877,1
LGR,WBL,1877,2
PRO,BLC,1878,12
PRO,ECK,1878,2
PRO,BRA,1878,1
PRO,BNA,1878,1
PRO,ATL,1878,10
PRO,CNA,1878,3
PRO,CHC,1878,4
PRO,CFC,1878,1
PRO,CNR,1878,7
PRO,RES,1878,2
PRO,KEK,1878,1
PRO,HAR,1878,9
PRO,HNA,1878,9
PRO,IBL,1878,4
PRO,LGR,1878,2
PRO,MAN,1878,1
PRO,NHV,1878,4
PRO,NNA,1878,9
PRO,PNA,1878,6
PRO,PWS,1878,6
PRO,ROK,1878,4
PRO,SLR,1878,1
PRO,SNA,1878,2
PRO,SBS,1878,5
PRO,TRO,1878,4
PRO,OLY,1878,3
PRO,NAT,1878,1
PRO,WBL,1878,1
CHC,BRA,1878,9
CHC,BNA,1878,10
CHC,CNR,1878,1
CHC,KEK,1878,1
CHC,HAR,1878,14
CHC,HNA,1878,4
CHC,IBL,1878,1
CHC,WES,1878,1
CHC,NHV,1878,1
CHC,NNA,1878,9
CHC,NYU,1878,6
CHC,PNA,1878,4
CHC,ROK,1878,1
CHC,SBS,1878,1
MLG,BRA,1878,2
MLG,CNA,1878,7
MLG,CHC,1878,3
MLG,CNR,1878,3
MLG,WES,1878,4
MLG,LGR,1878,1
MLG,PWS,1878,4
MLG,SLR,1878,5
ATL,BLC,1878,5
ATL,BRA,1878,6
ATL,BNA,1878,24
ATL,CFC,1878,2
ATL,CNR,1878,4
ATL,HAR,1878,6
ATL,HNA,1878,7
ATL,LGR,1878,2
ATL,MAN,1878,1
ATL,NNA,1878,1
ATL,PNA,1878,4
ATL,PWS,1878,1
ATL,ATH,1878,1
ATL,OLY,1878,1
ATL,WBL,1878,1
IBL,ECK,1878,1
IBL,CHC,1878,2
IBL,CFC,1878,1
IBL,CNR,1878,1
IBL,KEK,1878,1
IBL,HNA,1878,1
IBL,WES,1878,1
IBL,LGR,1878,1
IBL,MAN,1878,1
IBL,NNA,1878,5
IBL,NYU,1878,1
IBL,PNA,1878,3
IBL,PWS,1878,1
IBL,CEN,1878,1
IBL,ATH,1878,1
IBL,PRO,1878,4
IBL,SLR,1878,2
IBL,SBS,1878,3
IBL,TRO,1878,1
CNR,BLC,1878,4
CNR,BNA,1878,8
CNR,ATL,1878,5
CNR,CHC,1878,7
CNR,CFC,1878,2
CNR,HNA,1878,2
CNR,WES,1878,1
CNR,LGR,1878,2
CNR,NHV,1878,1
CNR,NNA,1878,2
CNR,PRO,1878,1
CNR,SNA,1878,1
CNR,SBS,1878,1
CNR,TRO,1878,1
CNR,WBL,1878,1
SYR,MAR,1879,1
SYR,CBL,1879,1
SYR,CNR,1879,4
SYR,LGR,1879,1
SYR,MLG,1879,2
SYR,NYU,1879,1
SYR,PNA,1879,1
SYR,PRO,1879,1
SYR,SBS,1879,2
SYR,TRT,1879,3
CBL,BLC,1879,2
CBL,CHC,1879,1
CBL,CNR,1879,8
CBL,KEK,1879,1
CBL,HAR,1879,2
CBL,HNA,1879,1
CBL,IBL,1879,5
CBL,WES,1879,1
CBL,NNA,1879,1
CBL,CEN,1879,1
